table_name,code,code_system,display,row_count,distinct_patient_count
procedure,170245002,http://snomed.info/sct,Child examination: school screening (procedure),27,27
procedure,D5820,http://www.ada.org/cdt,"interim partial denture (including retentive/clasping materials, rests, and teeth), maxillary",27,27
procedure,417656005,http://snomed.info/sct,Osteopathic postural examination (procedure),27,27
procedure,D2932,http://www.ada.org/cdt,prefabricated resin crown,29,27
procedure,183830008,http://snomed.info/sct,Referral for X-ray (procedure),27,27
procedure,122869004,http://snomed.info/sct,Measurement procedure (procedure),27,27
procedure,308481009,http://snomed.info/sct,Referral to orthopedic surgeon (procedure),27,27
procedure,183856001,http://snomed.info/sct,Referral to hypertension clinic (procedure),27,27
observation,870537001,http://snomed.info/sct,Risser sign (finding),27,27
observation,271605009,http://snomed.info/sct,Position of body and posture (observable entity),27,27
procedure,1290953004,http://snomed.info/sct,Plain X-ray of spine and pelvis (procedure),27,27
procedure,D4212,http://www.ada.org/cdt,gingivectomy or gingivoplasty to allow access for restorative procedure per tooth,28,27
condition,79586000,http://snomed.info/sct,Tubal pregnancy (disorder),27,27
condition,249497008,http://snomed.info/sct,Vomiting symptom (finding),27,27
procedure,446573003,http://snomed.info/sct,Continuous positive airway pressure titration (procedure),26,26
procedure,D5650,http://www.ada.org/cdt,add tooth to existing partial denture,30,26
procedure,D7411,http://www.ada.org/cdt,excision of benign lesion greater than 1.25 cm,28,26
observation,10480-2,http://loinc.org,Estrogen+Progesterone receptor Ag [Presence] in Tissue by Immune stain,26,26
procedure,1004045004,http://snomed.info/sct,Intravitreal injection of anti-vascular endothelial growth factor (procedure),960,26
procedure,392021009,http://snomed.info/sct,Lumpectomy of breast (procedure),26,26
observation,85352-3,http://loinc.org,"Lymph nodes with isolated tumor cells [#] in Cancer specimen by Light microscopy",26,26
condition,M26.60,http://hl7.org/fhir/sid/icd-10,"Temporomandibular joint disorder, unspecified",25,25
condition,698303004,http://snomed.info/sct,Awaiting transplantation of bone marrow (situation),25,25
condition,C32.0,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of glottis,25,25
condition,235919008,http://snomed.info/sct,Gallbladder calculus (disorder),25,25
condition,D10.1,http://hl7.org/fhir/sid/icd-10,Benign neoplasm of tongue,25,25
condition,65275009,http://snomed.info/sct,Acute cholecystitis (disorder),25,25
observation,26453-1,http://loinc.org,"Erythrocytes [#/volume] in Blood",25,25
observation,33037-3,http://loinc.org,Anion gap in Serum or Plasma by calculation,25,25
observation,30428-7,http://loinc.org,MCV [Entitic mean volume] in Red Blood Cells,25,25
medication_request,1648756,http://www.nlm.nih.gov/research/umls/rxnorm,"nitrofurantoin, macrocrystals 25 MG / nitrofurantoin, monohydrate 75 MG [Macrobid]",25,25
medication_request,351137,http://www.nlm.nih.gov/research/umls/rxnorm,albuterol 0.21 MG/ML Inhalation Solution,342,25
encounter,386395000,http://snomed.info/sct,Preoperative coordination (regime/therapy),25,25
procedure,D8090,http://www.ada.org/cdt,comprehensive orthodontic treatment of the adult dentition,26,25
procedure,167995008,http://snomed.info/sct,Sputum microscopy (procedure),25,25
procedure,D5212,http://www.ada.org/cdt,mandibular partial denture  resin base including retentive/clasping materials rests and teeth,26,25
procedure,426701000119108,http://snomed.info/sct,"Ultrasonography of abdomen, right upper quadrant and epigastrium (procedure)",25,25
procedure,D7951,http://www.ada.org/cdt,sinus augmentation with bone or bone substitutes via a lateral open approach,27,25
procedure,D7910,http://www.ada.org/cdt,suture of recent small wounds up to 5 cm,26,25
procedure,24623002,http://snomed.info/sct,Screening mammography (procedure),25,25
diagnostic_report,69742-5,http://loinc.org,"CBC W Differential panel, method unspecified - Blood",25,25
observation,80271-0,http://loinc.org,Physical findings of Abdomen by Palpation,25,25
observation,26464-8,http://loinc.org,"Leukocytes [#/volume] in Blood",25,25
medication_request,313002,http://www.nlm.nih.gov/research/umls/rxnorm,Sodium Chloride 9 MG/ML Injectable Solution,25,25
observation,26515-7,http://loinc.org,"Platelets [#/volume] in Blood",25,25
procedure,D5999,http://www.ada.org/cdt,unspecified maxillofacial prosthesis by report,25,25
procedure,394894008,http://snomed.info/sct,Pre-operative chemotherapy (procedure),25,25
procedure,473220001,http://snomed.info/sct,Hematologic disorder medication review (procedure),493,25
observation,42719-5,http://loinc.org,Bilirubin.total [Mass/volume] in Blood,25,25
procedure,D7950,http://www.ada.org/cdt,osseous osteoperiosteal or cartilage graft of the mandible or maxilla  autogenous or nonautogenous by report,28,25
condition,444470001,http://snomed.info/sct,Injury of anterior cruciate ligament (disorder),25,25
procedure,D9420,http://www.ada.org/cdt,hospital or ambulatory surgical center call,27,25
procedure,D5924,http://www.ada.org/cdt,cranial prosthesis,25,25
procedure,304532001,http://snomed.info/sct,Treatment failure risk education (procedure),25,25
observation,30385-9,http://loinc.org,Erythrocyte [DistWidth] in Blood,25,25
procedure,304531008,http://snomed.info/sct,Treatment side effects education (procedure),25,25
procedure,D7510,http://www.ada.org/cdt,incision and drainage of abscess  intraoral soft tissue,26,24
condition,C06.0,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of cheek mucosa,24,24
procedure,D7960,http://www.ada.org/cdt,D7960,24,24
observation,70006-2,http://loinc.org,Medication management note,24,24
procedure,D3320,http://www.ada.org/cdt,endodontic therapy premolar tooth excluding final restoration,24,24
procedure,45595009,http://snomed.info/sct,Laparoscopic cholecystectomy (procedure),24,24
condition,109747007,http://snomed.info/sct,Cracked tooth,23,23
condition,68235000,http://snomed.info/sct,Nasal congestion (finding),23,23
condition,47944004,http://snomed.info/sct,Malocclusion of teeth,23,23
condition,267060006,http://snomed.info/sct,Diarrhea symptom (finding),23,23
condition,K05.31,http://hl7.org/fhir/sid/icd-10,"Chronic periodontitis, localized",23,23
medication_request,866427,http://www.nlm.nih.gov/research/umls/rxnorm,24 HR metoprolol succinate 25 MG Extended Release Oral Tablet,23,23
procedure,D9997,http://www.ada.org/cdt,dental case management - patients with special health care needs,23,23
procedure,112798008,http://snomed.info/sct,Insertion of endotracheal tube (procedure),23,23
procedure,D4260,http://www.ada.org/cdt,osseous surgery (including elevation of a full thickness flap and closure) - four or more contiguous teeth or tooth bounded spaces per quadrant,24,23
condition,69896004,http://snomed.info/sct,Rheumatoid arthritis (disorder),23,23
procedure,12719002,http://snomed.info/sct,Platelet transfusion (procedure),24,23
procedure,D0460,http://www.ada.org/cdt,pulp vitality tests,23,23
procedure,D3120,http://www.ada.org/cdt,pulp cap  indirect excluding final restoration,23,23
procedure,413180006,http://snomed.info/sct,Pan retinal photocoagulation for diabetes (procedure),23,23
procedure,243150007,http://snomed.info/sct,Assist control ventilation (regime/therapy),202,23
procedure,105376000,http://snomed.info/sct,Transesophageal echocardiography (procedure),23,23
condition,K04.0,http://hl7.org/fhir/sid/icd-10,Pulpitis,22,22
condition,M26.63,http://hl7.org/fhir/sid/icd-10,Articular disc disorder of temporomandibular joint,22,22
condition,53963006,http://snomed.info/sct,Excessive attrition of teeth,22,22
condition,Z40.8,http://hl7.org/fhir/sid/icd-10,Encounter for other prophylactic surgery,22,22
medication_request,197319,http://www.nlm.nih.gov/research/umls/rxnorm,Allopurinol 100 MG Oral Tablet,31,22
medication_request,608139,http://www.nlm.nih.gov/research/umls/rxnorm,atomoxetine 100 MG Oral Capsule,22,22
procedure,D0340,http://www.ada.org/cdt,2D cephalometric radiographic image  acquisition measurement and analysis,22,22
procedure,D6104,http://www.ada.org/cdt,bone graft at time of implant placement,28,22
procedure,241055006,http://snomed.info/sct,Mammogram - symptomatic (procedure),22,22
condition,C14.0,http://hl7.org/fhir/sid/icd-10,"Malignant neoplasm of pharynx, unspecified",22,22
condition,312157006,http://snomed.info/sct,Infectious mediastinitis (disorder),22,22
medication_request,351136,http://www.nlm.nih.gov/research/umls/rxnorm,albuterol 0.417 MG/ML Inhalation Solution,328,22
observation,3024-7,http://loinc.org,Thyroxine (T4) free [Mass/volume] in Serum or Plasma,22,22
procedure,D5130,http://www.ada.org/cdt,immediate denture  maxillary,22,22
condition,239720000,http://snomed.info/sct,Tear of meniscus of knee (disorder),21,21
procedure,392023007,http://snomed.info/sct,Excision of lesion of breast (procedure),21,21
diagnostic_report,24360-0,http://loinc.org,Hemoglobin and Hematocrit panel - Blood,21,21
condition,267253006,http://snomed.info/sct,Fetus with chromosomal abnormality (disorder),21,21
condition,196273001,http://snomed.info/sct,Supplemental tooth,21,21
condition,4356008,http://snomed.info/sct,Gingival recession,21,21
procedure,D9242,http://www.ada.org/cdt,D9242,21,21
procedure,180207008,http://snomed.info/sct,Intravenous blood transfusion of packed cells (procedure),21,21
procedure,26212005,http://snomed.info/sct,Replacement of aortic valve (procedure),21,21
condition,K05.323,http://hl7.org/fhir/sid/icd-10,"Chronic periodontitis, generalized, severe",20,20
condition,K13.2,http://hl7.org/fhir/sid/icd-10,"Leukoplakia and other disturbances of oral epithelium, including tongue",20,20
condition,4557003,http://snomed.info/sct,Preinfarction syndrome (disorder),20,20
procedure,D4381,http://www.ada.org/cdt,localized delivery of antimicrobial agents via a controlled release vehicle into diseased crevicular tissue per tooth,21,20
procedure,D4211,http://www.ada.org/cdt,gingivectomy or gingivoplasty  one to three contiguous teeth or tooth bounded spaces per quadrant,21,20
condition,120541000119103,http://snomed.info/sct,Mottled teeth,20,20
procedure,58776007,http://snomed.info/sct,Autologous bone marrow transplant (procedure),20,20
condition,213150003,http://snomed.info/sct,Kidney transplant failure and rejection (disorder),20,20
procedure,D2390,http://www.ada.org/cdt,"resin-based composite crown, anterior",20,20
condition,93761005,http://snomed.info/sct,Primary malignant neoplasm of colon (disorder),20,20
condition,K08.20,http://hl7.org/fhir/sid/icd-10,Unspecified atrophy of edentulous alveolar ridge,20,20
medication_request,562508,http://www.nlm.nih.gov/research/umls/rxnorm,amoxicillin 875 MG / clavulanate 125 MG Oral Tablet,19,19
encounter,47505003,http://snomed.info/sct,Posttraumatic stress disorder (disorder),42,19
procedure,432231006,http://snomed.info/sct,Fine needle aspiration biopsy of lung (procedure),19,19
procedure,22523008,http://snomed.info/sct,Vasectomy (procedure),19,19
medication_request,856980,http://www.nlm.nih.gov/research/umls/rxnorm,acetaminophen 300 MG / hydrocodone bitartrate 10 MG Oral Tablet,19,19
procedure,D0171,http://www.ada.org/cdt,re-evaluation - post-operative office visit,19,19
medication_request,617296,http://www.nlm.nih.gov/research/umls/rxnorm,amoxicillin 500 MG / clavulanate 125 MG Oral Tablet,20,19
procedure,D4261,http://www.ada.org/cdt,osseous surgery (including elevation of a full thickness flap and closure) - one to three contiguous teeth or tooth bounded spaces per quadrant,20,19
procedure,D9248,http://www.ada.org/cdt,non-intravenous conscious sedation,19,19
condition,K13.29,http://hl7.org/fhir/sid/icd-10,"Other disturbances of oral epithelium, including tongue",19,19
condition,47693006,http://snomed.info/sct,Rupture of appendix (disorder),18,18
condition,C03.0,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of upper gum,18,18
condition,D10.39,http://hl7.org/fhir/sid/icd-10,Benign neoplasm of other parts of mouth,18,18
medication_request,1091392,http://www.nlm.nih.gov/research/umls/rxnorm,Methylphenidate Hydrochloride 20 MG Oral Tablet,18,18
procedure,D9241,http://www.ada.org/cdt,D9241,18,18
procedure,33195004,http://snomed.info/sct,External beam radiation therapy procedure (procedure),612,18
procedure,D2931,http://www.ada.org/cdt,prefabricated stainless steel crown  permanent tooth,20,18
procedure,D6740,http://www.ada.org/cdt,retainer crown  porcelain/ceramic,21,18
procedure,D7473,http://www.ada.org/cdt,removal of torus mandibularis,20,18
condition,97331000119101,http://snomed.info/sct,Macular edema and retinopathy due to type 2 diabetes mellitus (disorder),18,18
condition,M27.40,http://hl7.org/fhir/sid/icd-10,Unspecified cyst of jaw,18,18
condition,M27.9,http://hl7.org/fhir/sid/icd-10,"Disease of jaws, unspecified",17,17
condition,81629009,http://snomed.info/sct,Traumatic dislocation of temporomandibular joint,17,17
condition,109989006,http://snomed.info/sct,Multiple myeloma (disorder),17,17
condition,C31.0,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of maxillary sinus,17,17
medication_request,311372,http://www.nlm.nih.gov/research/umls/rxnorm,Loratadine 10 MG Oral Tablet,17,17
medication_request,616830,http://www.nlm.nih.gov/research/umls/rxnorm,budesonide 0.125 MG/ML Inhalation Suspension [Pulmicort],575,17
procedure,37542007,http://snomed.info/sct,"Posttreatment stabilization, orthodontic device (procedure)",17,17
procedure,D2940,http://www.ada.org/cdt,protective restoration,17,17
procedure,D2920,http://www.ada.org/cdt,re-cement or re-bond crown,17,17
condition,K00.0,http://hl7.org/fhir/sid/icd-10,Anodontia,17,17
procedure,371361000119107,http://snomed.info/sct,Comprehensive metabolic panel (procedure),18,17
condition,C03.9,http://hl7.org/fhir/sid/icd-10,"Malignant neoplasm of gum, unspecified",17,17
condition,M27.49,http://hl7.org/fhir/sid/icd-10,Other cysts of jaw,17,17
procedure,183418007,http://snomed.info/sct,Social case work (regime/therapy),18,17
procedure,D6242,http://www.ada.org/cdt,pontic  porcelain fused to noble metal,21,17
condition,D37.0,http://hl7.org/fhir/sid/icd-10,"Neoplasm of uncertain behavior of lip, oral cavity and pharynx",17,17
procedure,397539000,http://snomed.info/sct,Grid retinal photocoagulation (procedure),72,17
procedure,D5140,http://www.ada.org/cdt,immediate denture  mandibular,18,17
condition,56786000,http://snomed.info/sct,Pulmonic valve stenosis (disorder),16,16
condition,K03.9,http://hl7.org/fhir/sid/icd-10,"Disease of hard tissues of teeth, unspecified",16,16
condition,C05.0,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of hard palate,16,16
condition,95417003,http://snomed.info/sct,Primary fibromyalgia syndrome (disorder),16,16
condition,263172003,http://snomed.info/sct,Fracture of mandible (disorder),16,16
medication_request,997223,http://www.nlm.nih.gov/research/umls/rxnorm,Donepezil hydrochloride 10 MG Oral Tablet,16,16
medication_request,351266,http://www.nlm.nih.gov/research/umls/rxnorm,buprenorphine 2 MG / naloxone 0.5 MG Sublingual Tablet,343,16
medication_request,1359133,http://www.nlm.nih.gov/research/umls/rxnorm,{5 (ethinyl estradiol 0.02 MG / norethindrone acetate 1 MG Oral Tablet) / 7 (ethinyl estradiol 0.03 MG / norethindrone acetate 1 MG Oral Tablet) / 9 (ethinyl estradiol 0.035 MG / norethindrone acetate 1 MG Oral Tablet) / 7 (ferrous fumarate 75 MG Oral Tablet) } Pack [Estrostep Fe 28 Day],19,16
medication_request,1100184,http://www.nlm.nih.gov/research/umls/rxnorm,Donepezil hydrochloride 23 MG Oral Tablet,16,16
procedure,9564003,http://snomed.info/sct,"Complete blood count with white cell differential, automated (procedure)",287,16
procedure,D4265,http://www.ada.org/cdt,"biologic materials to aid in soft and osseous tissue regeneration, per site",16,16
procedure,236931002,http://snomed.info/sct,Methotrexate injection into tubal pregnancy (procedure),16,16
procedure,D3110,http://www.ada.org/cdt,pulp cap  direct excluding final restoration,16,16
procedure,18286008,http://snomed.info/sct,Catheter ablation of tissue of heart (procedure),16,16
condition,Z13.89,http://hl7.org/fhir/sid/icd-10,Encounter for screening for other disorder,16,16
procedure,D0383,http://www.ada.org/cdt,cone beam CT image capture with field of view of both jaws with or without cranium,16,16
medication_request,997501,http://www.nlm.nih.gov/research/umls/rxnorm,Fexofenadine hydrochloride 60 MG Oral Tablet,16,16
procedure,40617009,http://snomed.info/sct,Artificial ventilation (regime/therapy),18,16
procedure,225415001,http://snomed.info/sct,Close observation (regime/therapy),16,16
procedure,D3221,http://www.ada.org/cdt,pulpal debridement primary and permanent teeth,16,16
procedure,D9120,http://www.ada.org/cdt,fixed partial denture sectioning,17,16
condition,D37.09,http://hl7.org/fhir/sid/icd-10,Neoplasm of uncertain behavior of other specified sites of the oral cavity,16,16
procedure,88039007,http://snomed.info/sct,Transplant of lung (procedure),16,16
procedure,24832002,http://snomed.info/sct,Closed reduction of mandibular fracture (procedure),16,16
procedure,243174005,http://snomed.info/sct,Weaning from mechanically assisted ventilation (regime/therapy),18,16
condition,161679004,http://snomed.info/sct,History of artificial joint (situation),16,16
condition,K08.419,http://hl7.org/fhir/sid/icd-10,"Partial loss of teeth due to trauma, unspecified class",15,15
condition,45816000,http://snomed.info/sct,Pyelonephritis (disorder),15,15
procedure,313660005,http://snomed.info/sct,Absolute CD4 count procedure (procedure),280,15
observation,24467-3,http://loinc.org,"CD3+CD4+ (T4 helper) cells [#/volume] in Blood",280,15
procedure,D7280,http://www.ada.org/cdt,exposure of an unerupted tooth,15,15
procedure,D6245,http://www.ada.org/cdt,pontic  porcelain/ceramic,17,15
procedure,179632003,http://snomed.info/sct,Closed reduction of dislocation of temporomandibular joint (procedure),15,15
procedure,D6058,http://www.ada.org/cdt,abutment supported porcelain/ceramic crown,15,15
procedure,414088005,http://snomed.info/sct,Emergency coronary artery bypass graft (procedure),15,15
condition,C61,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of prostate,14,14
condition,94260004,http://snomed.info/sct,Metastatic malignant neoplasm to colon (disorder),14,14
condition,C11.9,http://hl7.org/fhir/sid/icd-10,"Malignant neoplasm of nasopharynx, unspecified",14,14
condition,C05.1,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of soft palate,15,14
condition,D16.4,http://hl7.org/fhir/sid/icd-10,Benign neoplasm of bones of skull and face,14,14
procedure,737617004,http://snomed.info/sct,Referral to prosthetic service (procedure),14,14
procedure,D6100,http://www.ada.org/cdt,surgical removal of implant body,14,14
procedure,D0364,http://www.ada.org/cdt,cone beam CT capture and interpretation with limited field of view  less than one whole jaw,14,14
procedure,D2954,http://www.ada.org/cdt,prefabricated post and core in addition to crown,16,14
procedure,D9211,http://www.ada.org/cdt,regional block anesthesia,14,14
condition,1501000119109,http://snomed.info/sct,Proliferative diabetic retinopathy due to type II diabetes mellitus,14,14
procedure,D7530,http://www.ada.org/cdt,removal of foreign body from mucosa skin or subcutaneous alveolar tissue,14,14
medication_request,1998774,http://www.nlm.nih.gov/research/umls/rxnorm,Breath-Actuated 120 ACTUAT beclomethasone dipropionate 0.04 MG/ACTUAT Metered Dose Inhaler [Qvar],274,14
procedure,D7520,http://www.ada.org/cdt,incision and drainage of abscess  extraoral soft tissue,14,14
procedure,D7471,http://www.ada.org/cdt,removal of lateral exostosis (maxilla or mandible),15,14
condition,718062006,http://snomed.info/sct,Generalised moderate chronic periodontitis,14,14
condition,128188000,http://snomed.info/sct,Cerebral palsy (disorder),14,14
procedure,D6190,http://www.ada.org/cdt,radiographic/surgical implant index by report,15,14
condition,D10.0,http://hl7.org/fhir/sid/icd-10,Benign neoplasm of lip,14,14
encounter,108219001,http://snomed.info/sct,Physician visit with evaluation AND/OR management service (procedure),14,14
condition,Z13.9,http://hl7.org/fhir/sid/icd-10,"Encounter for screening, unspecified",15,14
condition,86406008,http://snomed.info/sct,Human immunodeficiency virus infection (disorder),13,13
condition,Z01.818,http://hl7.org/fhir/sid/icd-10,Encounter for other preprocedural examination,13,13
condition,254632001,http://snomed.info/sct,Small cell carcinoma of lung (disorder),13,13
condition,C09.0,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of tonsillar fossa,13,13
condition,M26.62,http://hl7.org/fhir/sid/icd-10,Arthralgia of temporomandibular joint,14,13
medication_request,200032,http://www.nlm.nih.gov/research/umls/rxnorm,carvedilol 12.5 MG Oral Tablet,13,13
medication_request,141962,http://www.nlm.nih.gov/research/umls/rxnorm,Azithromycin 250 MG Oral Capsule,15,13
procedure,D4920,http://www.ada.org/cdt,unscheduled dressing change (by someone other than treating dentist or their staff),14,13
procedure,D0416,http://www.ada.org/cdt,viral culture,13,13
procedure,234262008,http://snomed.info/sct,Excision of axillary lymph node (procedure),13,13
procedure,D7952,http://www.ada.org/cdt,sinus augmentation via a vertical approach,13,13
procedure,D0191,http://www.ada.org/cdt,assessment of a patient,13,13
procedure,D7283,http://www.ada.org/cdt,placement of device to facilitate eruption of impacted tooth,15,13
procedure,305340004,http://snomed.info/sct,Admission to long stay hospital (procedure),13,13
condition,403192003,http://snomed.info/sct,Full thickness burn (disorder),13,13
condition,C13.9,http://hl7.org/fhir/sid/icd-10,"Malignant neoplasm of hypopharynx, unspecified",13,13
condition,K08.499,http://hl7.org/fhir/sid/icd-10,"Partial loss of teeth due to other specified cause, unspecified class",13,13
procedure,183450002,http://snomed.info/sct,Admission to burn unit (procedure),13,13
condition,718061004,http://snomed.info/sct,Generalised severe chronic periodontitis,13,13
procedure,D6930,http://www.ada.org/cdt,re-cement or re-bond fixed partial denture,14,13
condition,67811000119102,http://snomed.info/sct,"Primary small cell malignant neoplasm of lung, TNM stage 1 (disorder)",13,13
procedure,D5640,http://www.ada.org/cdt,replace broken teeth  per tooth,14,13
condition,K02.3,http://hl7.org/fhir/sid/icd-10,Arrested dental caries,12,12
condition,86175003,http://snomed.info/sct,Injury of heart (disorder),12,12
condition,M26.609,http://hl7.org/fhir/sid/icd-10,"Unspecified temporomandibular joint disorder, unspecified side",12,12
observation,20447-9,http://loinc.org,"HIV 1 RNA [#/volume] (viral load) in Serum or Plasma by NAA with probe detection",299,12
medication_request,311353,http://www.nlm.nih.gov/research/umls/rxnorm,lisinopril 2.5 MG Oral Tablet,12,12
medication_request,141918,http://www.nlm.nih.gov/research/umls/rxnorm,Terfenadine 60 MG Oral Tablet,12,12
medication_request,904467,http://www.nlm.nih.gov/research/umls/rxnorm,pravastatin sodium 20 MG Oral Tablet,12,12
procedure,D2752,http://www.ada.org/cdt,crown  porcelain fused to noble metal,12,12
procedure,D7450,http://www.ada.org/cdt,removal of benign odontogenic cyst or tumor  lesion diameter up to 1.25 cm,12,12
procedure,D7922,http://www.ada.org/cdt,"placement of intra-socket biological dressing to aid in hemostasis or clot stabilization, per site",12,12
procedure,315124004,http://snomed.info/sct,Human immunodeficiency virus viral load (procedure),299,12
condition,262521009,http://snomed.info/sct,Traumatic injury of spinal cord and/or vertebral column (disorder),12,12
condition,153351000119102,http://snomed.info/sct,History of peripheral stem cell transplant (situation),12,12
observation,85344-0,http://loinc.org,"Lymph nodes with micrometastases [#] in Cancer specimen by Light microscopy",12,12
procedure,D6059,http://www.ada.org/cdt,abutment supported porcelain fused to metal crown (high noble metal),12,12
procedure,D7521,http://www.ada.org/cdt,incision and drainage of abscess  extraoral soft tissue  complicated includes drainage of multiple fascial spaces,12,12
procedure,D6999,http://www.ada.org/cdt,unspecified fixed prosthodontic procedure by report,18,12
condition,C05.9,http://hl7.org/fhir/sid/icd-10,"Malignant neoplasm of palate, unspecified",12,12
procedure,D0999,http://www.ada.org/cdt,unspecified diagnostic procedure by report,14,12
medication_request,866511,http://www.nlm.nih.gov/research/umls/rxnorm,metoprolol tartrate 100 MG Oral Tablet,12,12
condition,221360009,http://snomed.info/sct,Spasticity (finding),12,12
condition,C90.00,http://hl7.org/fhir/sid/icd-10,Multiple myeloma not having achieved remission,11,11
condition,40095003,http://snomed.info/sct,Injury of kidney (disorder),11,11
condition,Z01.30,http://hl7.org/fhir/sid/icd-10,Encounter for examination of blood pressure without abnormal findings,11,11
medication_request,859424,http://www.nlm.nih.gov/research/umls/rxnorm,rosuvastatin calcium 5 MG Oral Tablet,11,11
procedure,D4273,http://www.ada.org/cdt,"autogenous connective tissue graft procedure (including donor and recipient surgical sites) first tooth, implant, or edentulous tooth position in graft",11,11
immunization,187,http://hl7.org/fhir/sid/cvx,zoster vaccine recombinant,11,11
allergy,5640,http://www.nlm.nih.gov/research/umls/rxnorm,Ibuprofen,11,11
condition,1086891000119105,http://snomed.info/sct,Fractured dental restorative material with loss of material,11,11
procedure,302497006,http://snomed.info/sct,Hemodialysis (procedure),102,11
condition,K13.6,http://hl7.org/fhir/sid/icd-10,Irritative hyperplasia of oral mucosa,11,11
procedure,445912000,http://snomed.info/sct,Excision of fallopian tube and surgical removal of ectopic pregnancy (procedure),11,11
condition,84114007,http://snomed.info/sct,Heart failure (disorder),11,11
condition,Z13.84,http://hl7.org/fhir/sid/icd-10,Encounter for screening for dental disorders,11,11
procedure,229095001,http://snomed.info/sct,Exercise class (regime/therapy),203,11
medication_request,284215,http://www.nlm.nih.gov/research/umls/rxnorm,clindamycin 300 MG Oral Capsule,13,11
procedure,290045001,http://snomed.info/sct,Kitchen practice (regime/therapy),203,11
procedure,D6199,http://www.ada.org/cdt,unspecified implant procedure by report,11,11
condition,K08.26,http://hl7.org/fhir/sid/icd-10,Severe atrophy of the maxilla,10,10
condition,M27.51,http://hl7.org/fhir/sid/icd-10,Perforation of root canal space due to endodontic treatment,10,10
condition,K08.531,http://hl7.org/fhir/sid/icd-10,Fractured dental restorative material with loss of material,10,10
condition,K02.52,http://hl7.org/fhir/sid/icd-10,Dental caries on pit and fissure surface penetrating into dentin,10,10
condition,59898000,http://snomed.info/sct,Localised gingival recession,10,10
condition,M26.69,http://hl7.org/fhir/sid/icd-10,Other specified disorders of temporomandibular joint,11,10
condition,K11.7,http://hl7.org/fhir/sid/icd-10,Disturbances of salivary secretion,11,10
condition,K08.25,http://hl7.org/fhir/sid/icd-10,Moderate atrophy of the maxilla,10,10
medication_request,979471,http://www.nlm.nih.gov/research/umls/rxnorm,hydrochlorothiazide 25 MG / losartan potassium 100 MG Oral Tablet,10,10
medication_request,596926,http://www.nlm.nih.gov/research/umls/rxnorm,duloxetine 20 MG Delayed Release Oral Capsule,13,10
procedure,305433001,http://snomed.info/sct,Admission to trauma surgery department (procedure),10,10
procedure,D2933,http://www.ada.org/cdt,prefabricated stainless steel crown with resin window,10,10
procedure,D5410,http://www.ada.org/cdt,adjust complete denture  maxillary,12,10
procedure,D4267,http://www.ada.org/cdt,"guided tissue regeneration, natural teeth - non-resorbable barrier, per site",10,10
procedure,D0273,http://www.ada.org/cdt,bitewings  three radiographic images,10,10
procedure,3457005,http://snomed.info/sct,Patient referral (procedure),10,10
condition,D10.30,http://hl7.org/fhir/sid/icd-10,Benign neoplasm of unspecified part of mouth,10,10
medication_request,483438,http://www.nlm.nih.gov/research/umls/rxnorm,pregabalin 100 MG Oral Capsule,14,10
procedure,D3410,http://www.ada.org/cdt,apicoectomy - anterior,13,10
condition,109735001,http://snomed.info/sct,Dental restoration failure of marginal integrity,10,10
medication_request,866419,http://www.nlm.nih.gov/research/umls/rxnorm,24 HR metoprolol succinate 200 MG Extended Release Oral Tablet,10,10
condition,K01.0,http://hl7.org/fhir/sid/icd-10,Embedded teeth,10,10
procedure,D7451,http://www.ada.org/cdt,removal of benign odontogenic cyst or tumor  lesion diameter greater than 1.25 cm,11,10
procedure,D3430,http://www.ada.org/cdt,retrograde filling  per root,11,10
condition,K11.5,http://hl7.org/fhir/sid/icd-10,Sialolithiasis,10,10
procedure,D8680,http://www.ada.org/cdt,"orthodontic retention (removal of appliances, construction and placement of retainer(s))",10,10
medication_request,904481,http://www.nlm.nih.gov/research/umls/rxnorm,pravastatin sodium 80 MG Oral Tablet,10,10
medication_request,904475,http://www.nlm.nih.gov/research/umls/rxnorm,pravastatin sodium 40 MG Oral Tablet,10,10
condition,K05.329,http://hl7.org/fhir/sid/icd-10,"Chronic periodontitis, generalized, unspecified severity",9,9
condition,S02.5XXB,http://hl7.org/fhir/sid/icd-10,"Fracture of tooth (traumatic), initial encounter for open fracture",9,9
condition,235595009,http://snomed.info/sct,Gastroesophageal reflux disease (disorder),9,9
condition,C12,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of pyriform sinus,9,9
condition,C30.0,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of nasal cavity,9,9
condition,Z00.01,http://hl7.org/fhir/sid/icd-10,Encounter for general adult medical examination with abnormal findings,9,9
condition,110359009,http://snomed.info/sct,Intellectual disability (disorder),9,9
condition,204949001,http://snomed.info/sct,Renal dysplasia (disorder),9,9
condition,C02.0,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of dorsal surface of tongue,9,9
