table_name,code,code_system,display,row_count,distinct_patient_count
procedure,302497006,http://snomed.info/sct,Hemodialysis (procedure),262,32
procedure,D2790,http://www.ada.org/cdt,crown  full cast high noble metal,32,32
procedure,D0191,http://www.ada.org/cdt,assessment of a patient,32,32
procedure,D7520,http://www.ada.org/cdt,incision and drainage of abscess  extraoral soft tissue,32,32
condition,K08.419,http://hl7.org/fhir/sid/icd-10,"Partial loss of teeth due to trauma, unspecified class",32,32
procedure,414088005,http://snomed.info/sct,Emergency coronary artery bypass graft (procedure),32,32
condition,M27.9,http://hl7.org/fhir/sid/icd-10,"Disease of jaws, unspecified",32,32
condition,K08.26,http://hl7.org/fhir/sid/icd-10,Severe atrophy of the maxilla,31,31
medication_request,859751,http://www.nlm.nih.gov/research/umls/rxnorm,rosuvastatin calcium 20 MG Oral Tablet,31,31
medication_request,105585,http://www.nlm.nih.gov/research/umls/rxnorm,Methotrexate 2.5 MG Oral Tablet,31,31
medication_request,997501,http://www.nlm.nih.gov/research/umls/rxnorm,Fexofenadine hydrochloride 60 MG Oral Tablet,31,31
medication_request,866511,http://www.nlm.nih.gov/research/umls/rxnorm,metoprolol tartrate 100 MG Oral Tablet,30,30
procedure,384682003,http://snomed.info/sct,Multidisciplinary care conference (procedure),30,30
condition,698754002,http://snomed.info/sct,Chronic paralysis due to lesion of spinal cord (disorder),30,30
condition,K08.23,http://hl7.org/fhir/sid/icd-10,Severe atrophy of the mandible,30,30
condition,37849005,http://snomed.info/sct,Congenital uterine anomaly (disorder),29,29
condition,195967001,http://snomed.info/sct,Asthma (disorder),29,29
condition,K05.20,http://hl7.org/fhir/sid/icd-10,"Aggressive periodontitis, unspecified",29,29
condition,C41.0,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of bones of skull and face,29,29
medication_request,979471,http://www.nlm.nih.gov/research/umls/rxnorm,hydrochlorothiazide 25 MG / losartan potassium 100 MG Oral Tablet,29,29
procedure,D7922,http://www.ada.org/cdt,"placement of intra-socket biological dressing to aid in hemostasis or clot stabilization, per site",29,29
procedure,D7530,http://www.ada.org/cdt,removal of foreign body from mucosa skin or subcutaneous alveolar tissue,30,29
observation,84215-3,http://loinc.org,Mental health Telehealth Note,759,29
procedure,D7283,http://www.ada.org/cdt,placement of device to facilitate eruption of impacted tooth,30,29
procedure,D7921,http://www.ada.org/cdt,collection and application of autologous blood concentrate product,29,29
procedure,305433001,http://snomed.info/sct,Admission to trauma surgery department (procedure),29,29
condition,109735001,http://snomed.info/sct,Dental restoration failure of marginal integrity,28,28
condition,59898000,http://snomed.info/sct,Localised gingival recession,28,28
condition,403192003,http://snomed.info/sct,Full thickness burn (disorder),28,28
medication_request,284215,http://www.nlm.nih.gov/research/umls/rxnorm,clindamycin 300 MG Oral Capsule,30,28
procedure,D8680,http://www.ada.org/cdt,"orthodontic retention (removal of appliances, construction and placement of retainer(s))",28,28
procedure,D2933,http://www.ada.org/cdt,prefabricated stainless steel crown with resin window,28,28
procedure,387685009,http://snomed.info/sct,Surgical manipulation of shoulder joint (procedure),28,28
procedure,D6065,http://www.ada.org/cdt,implant supported porcelain/ceramic crown,29,28
medication_request,859424,http://www.nlm.nih.gov/research/umls/rxnorm,rosuvastatin calcium 5 MG Oral Tablet,28,28
procedure,305340004,http://snomed.info/sct,Admission to long stay hospital (procedure),28,28
immunization,187,http://hl7.org/fhir/sid/cvx,zoster vaccine recombinant,28,28
medication_request,197379,http://www.nlm.nih.gov/research/umls/rxnorm,atenolol 100 MG Oral Tablet,28,28
procedure,183450002,http://snomed.info/sct,Admission to burn unit (procedure),28,28
condition,Z00.01,http://hl7.org/fhir/sid/icd-10,Encounter for general adult medical examination with abnormal findings,27,27
condition,C12,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of pyriform sinus,27,27
condition,234466008,http://snomed.info/sct,Acquired coagulation disorder (disorder),27,27
procedure,D4249,http://www.ada.org/cdt,clinical crown lengthening  hard tissue,27,27
procedure,D7471,http://www.ada.org/cdt,removal of lateral exostosis (maxilla or mandible),27,27
procedure,399217008,http://snomed.info/sct,Cardioassist by aortic balloon pump (procedure),27,27
condition,K08.25,http://hl7.org/fhir/sid/icd-10,Moderate atrophy of the maxilla,27,27
medication_request,197886,http://www.nlm.nih.gov/research/umls/rxnorm,hydrochlorothiazide 12.5 MG / lisinopril 20 MG Oral Tablet,27,27
condition,K13.6,http://hl7.org/fhir/sid/icd-10,Irritative hyperplasia of oral mucosa,26,26
condition,D37.09,http://hl7.org/fhir/sid/icd-10,Neoplasm of uncertain behavior of other specified sites of the oral cavity,26,26
procedure,D0415,http://www.ada.org/cdt,collection of microorganisms for culture and sensitivity,26,26
procedure,D5640,http://www.ada.org/cdt,replace broken teeth  per tooth,26,26
procedure,D5750,http://www.ada.org/cdt,reline complete maxillary denture (indirect),29,26
medication_request,241834,http://www.nlm.nih.gov/research/umls/rxnorm,"cycloSPORINE, modified 100 MG Oral Capsule",40,26
procedure,18286008,http://snomed.info/sct,Catheter ablation of tissue of heart (procedure),26,26
procedure,D4267,http://www.ada.org/cdt,guided tissue regeneration natural teeth  nonresorbable barrier per site,26,26
procedure,D9450,http://www.ada.org/cdt,case presentation subsequent to detailed and extensive treatment planning,26,26
procedure,D6999,http://www.ada.org/cdt,unspecified fixed prosthodontic procedure by report,33,26
procedure,D4273,http://www.ada.org/cdt,"autogenous connective tissue graft procedure (including donor and recipient surgical sites) first tooth, implant, or edentulous tooth position in graft",26,26
condition,161679004,http://snomed.info/sct,History of artificial joint (situation),25,25
procedure,D0366,http://www.ada.org/cdt,cone beam CT capture and interpretation with field of view of one full dental arch  maxilla with or without cranium,25,25
procedure,D0365,http://www.ada.org/cdt,cone beam CT capture and interpretation with field of view of one full dental arch  mandible,25,25
procedure,385798007,http://snomed.info/sct,Radiation therapy care (regime/therapy),850,25
procedure,D7282,http://www.ada.org/cdt,mobilization of erupted or malpositioned tooth to aid eruption,25,25
procedure,D2799,http://www.ada.org/cdt,interim crown  further treatment or completion of diagnosis necessary prior to final impression,25,25
medication_request,197905,http://www.nlm.nih.gov/research/umls/rxnorm,lovastatin 40 MG Oral Tablet,25,25
medication_request,686924,http://www.nlm.nih.gov/research/umls/rxnorm,carvedilol 3.125 MG Oral Tablet,25,25
condition,M26.633,http://hl7.org/fhir/sid/icd-10,Articular disc disorder of bilateral temporomandibular joint,24,24
condition,K09.9,http://hl7.org/fhir/sid/icd-10,"Cyst of oral region, unspecified",24,24
condition,K11.7,http://hl7.org/fhir/sid/icd-10,Disturbances of salivary secretion,24,24
condition,398152000,http://snomed.info/sct,Poor muscle tone (finding),24,24
condition,C06.1,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of vestibule of mouth,24,24
condition,84114007,http://snomed.info/sct,Heart failure (disorder),24,24
procedure,D6242,http://www.ada.org/cdt,pontic  porcelain fused to noble metal,27,24
procedure,D6059,http://www.ada.org/cdt,abutment supported porcelain fused to metal crown (high noble metal),25,24
condition,C79.89,http://hl7.org/fhir/sid/icd-10,Secondary malignant neoplasm of other specified sites,24,24
condition,86175003,http://snomed.info/sct,Injury of heart (disorder),24,24
condition,Z13.6,http://hl7.org/fhir/sid/icd-10,Encounter for screening for cardiovascular disorders,23,23
procedure,234336002,http://snomed.info/sct,Hemopoietic stem cell transplant (procedure),23,23
medication_request,197904,http://www.nlm.nih.gov/research/umls/rxnorm,lovastatin 20 MG Oral Tablet,23,23
procedure,D6752,http://www.ada.org/cdt,retainer crown - porcelain fused to noble metal,25,23
procedure,D4920,http://www.ada.org/cdt,unscheduled dressing change (by someone other than treating dentist or their staff),23,23
procedure,D7412,http://www.ada.org/cdt,excision of benign lesion complicated,24,23
medication_request,1363309,http://www.nlm.nih.gov/research/umls/rxnorm,Chlorpheniramine Maleate 4 MG Oral Tablet,23,23
condition,C80.1,http://hl7.org/fhir/sid/icd-10,"Malignant (primary) neoplasm, unspecified",23,23
condition,K01.0,http://hl7.org/fhir/sid/icd-10,Embedded teeth,22,22
condition,M26.623,http://hl7.org/fhir/sid/icd-10,Arthralgia of bilateral temporomandibular joint,22,22
condition,C03.9,http://hl7.org/fhir/sid/icd-10,"Malignant neoplasm of gum, unspecified",22,22
medication_request,141962,http://www.nlm.nih.gov/research/umls/rxnorm,Azithromycin 250 MG Oral Capsule,25,22
medication_request,904467,http://www.nlm.nih.gov/research/umls/rxnorm,pravastatin sodium 20 MG Oral Tablet,22,22
procedure,D6066,http://www.ada.org/cdt,implant supported crown  porcelain fused to high noble alloys,24,22
procedure,D7511,http://www.ada.org/cdt,incision and drainage of abscess  intraoral soft tissue  complicated includes drainage of multiple fascial spaces,22,22
medication_request,349199,http://www.nlm.nih.gov/research/umls/rxnorm,valsartan 80 MG Oral Tablet,22,22
medication_request,349201,http://www.nlm.nih.gov/research/umls/rxnorm,valsartan 160 MG Oral Tablet,22,22
procedure,D7970,http://www.ada.org/cdt,excision of hyperplastic tissue - per arch,22,22
medication_request,197887,http://www.nlm.nih.gov/research/umls/rxnorm,hydrochlorothiazide 25 MG / lisinopril 20 MG Oral Tablet,22,22
medication_request,1014678,http://www.nlm.nih.gov/research/umls/rxnorm,cetirizine hydrochloride 10 MG Oral Tablet,22,22
condition,22253000,http://snomed.info/sct,Pain (finding),21,21
condition,M27.62,http://hl7.org/fhir/sid/icd-10,Post-osseointegration biological failure of dental implant,21,21
condition,K13.0,http://hl7.org/fhir/sid/icd-10,Diseases of lips,21,21
condition,53827007,http://snomed.info/sct,Excessive salivation (disorder),21,21
procedure,D7521,http://www.ada.org/cdt,incision and drainage of abscess  extraoral soft tissue  complicated includes drainage of multiple fascial spaces,21,21
procedure,D2929,http://www.ada.org/cdt,prefabricated porcelain/ceramic crown  primary tooth,22,21
procedure,D7295,http://www.ada.org/cdt,harvest of bone for use in autogenous grafting procedure,22,21
procedure,D7912,http://www.ada.org/cdt,complicated suture  greater than 5 cm,21,21
medication_request,859419,http://www.nlm.nih.gov/research/umls/rxnorm,rosuvastatin calcium 40 MG Oral Tablet,21,21
procedure,D7451,http://www.ada.org/cdt,removal of benign odontogenic cyst or tumor  lesion diameter greater than 1.25 cm,22,21
condition,K11.20,http://hl7.org/fhir/sid/icd-10,"Sialoadenitis, unspecified",21,21
observation,18752-6,http://loinc.org,Exercise stress test study,21,21
medication_request,197885,http://www.nlm.nih.gov/research/umls/rxnorm,hydrochlorothiazide 12.5 MG / lisinopril 10 MG Oral Tablet,21,21
condition,K08.22,http://hl7.org/fhir/sid/icd-10,Moderate atrophy of the mandible,21,21
condition,K05.4,http://hl7.org/fhir/sid/icd-10,Periodontosis,20,20
condition,111287006,http://snomed.info/sct,Tricuspid valve regurgitation (disorder),20,20
condition,K02.51,http://hl7.org/fhir/sid/icd-10,Dental caries on pit and fissure surface limited to enamel,20,20
condition,C02.8,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of overlapping sites of tongue,20,20
procedure,D4277,http://www.ada.org/cdt,"free soft tissue graft procedure (including recipient and donor surgical sites) first tooth, implant or edentulous tooth position in graft",20,20
procedure,D1204,http://www.ada.org/cdt,D1204,20,20
procedure,182777000,http://snomed.info/sct,Monitoring of patient (regime/therapy),298,20
condition,K08.439,http://hl7.org/fhir/sid/icd-10,"Partial loss of teeth due to caries, unspecified class",20,20
condition,Z13.84,http://hl7.org/fhir/sid/icd-10,Encounter for screening for dental disorders,20,20
procedure,D7952,http://www.ada.org/cdt,sinus augmentation via a vertical approach,21,20
condition,K09.1,http://hl7.org/fhir/sid/icd-10,Developmental (nonodontogenic) cysts of oral region,19,19
procedure,446987006,http://snomed.info/sct,Determination of susceptibility of Human immunodeficiency virus 1 to panel of antiretroviral drugs using genotypic technique (procedure),19,19
procedure,D9952,http://www.ada.org/cdt,occlusal adjustment  complete,19,19
procedure,D7294,http://www.ada.org/cdt,placement of temporary anchorage device without flap,19,19
procedure,D4346,http://www.ada.org/cdt,"scaling in presence of generalized moderate or severe gingival inflammation - full mouth, after oral evaluation",19,19
procedure,D5421,http://www.ada.org/cdt,adjust partial denture  maxillary,20,19
procedure,D4241,http://www.ada.org/cdt,"gingival flap procedure, including root planing - one to three contiguous teeth or tooth bounded spaces per quadrant",19,19
condition,C05.9,http://hl7.org/fhir/sid/icd-10,"Malignant neoplasm of palate, unspecified",19,19
observation,99999-0,http://loinc.org,DSM-5 Clinical Diagnostic Criteria for Opioid Use Disorder,41,19
condition,C30.0,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of nasal cavity,19,19
procedure,D0431,http://www.ada.org/cdt,"adjunctive pre-diagnostic test that aids in detection of mucosal abnormalities including premalignant and malignant lesions, not to include cytology or biopsy procedures",19,19
condition,62479008,http://snomed.info/sct,Acquired immune deficiency syndrome (disorder),19,19
procedure,D0371,http://www.ada.org/cdt,sialoendoscopy capture and interpretation,19,19
medication_request,858810,http://www.nlm.nih.gov/research/umls/rxnorm,enalapril maleate 20 MG Oral Tablet,19,19
procedure,D5520,http://www.ada.org/cdt,replace missing or broken teeth  complete denture each tooth,21,19
condition,128302006,http://snomed.info/sct,Chronic hepatitis C (disorder),18,18
condition,C44.02,http://hl7.org/fhir/sid/icd-10,Squamous cell carcinoma of skin of lip,18,18
condition,K03.2,http://hl7.org/fhir/sid/icd-10,Erosion of teeth,18,18
condition,K08.131,http://hl7.org/fhir/sid/icd-10,"Complete loss of teeth due to caries, class I",19,18
condition,M27.69,http://hl7.org/fhir/sid/icd-10,Other endosseous dental implant failure,19,18
condition,S02.5XXB,http://hl7.org/fhir/sid/icd-10,"Fracture of tooth (traumatic), initial encounter for open fracture",18,18
condition,360431007,http://snomed.info/sct,Embedded tooth,18,18
condition,70931000,http://snomed.info/sct,Pathological resorption of tooth,18,18
condition,S02.42XA,http://hl7.org/fhir/sid/icd-10,"Fracture of alveolus of maxilla, initial encounter for closed fracture",18,18
condition,C02.3,http://hl7.org/fhir/sid/icd-10,"Malignant neoplasm of anterior two-thirds of tongue, part unspecified",18,18
procedure,D7450,http://www.ada.org/cdt,removal of benign odontogenic cyst or tumor  lesion diameter up to 1.25 cm,18,18
procedure,D8690,http://www.ada.org/cdt,D8690,18,18
condition,C43.0,http://hl7.org/fhir/sid/icd-10,Malignant melanoma of lip,18,18
medication_request,313185,http://www.nlm.nih.gov/research/umls/rxnorm,Tacrine 10 MG Oral Capsule,18,18
medication_request,904481,http://www.nlm.nih.gov/research/umls/rxnorm,pravastatin sodium 80 MG Oral Tablet,18,18
condition,K09.8,http://hl7.org/fhir/sid/icd-10,"Other cysts of oral region, not elsewhere classified",18,18
condition,C34.9,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of unspecified part of bronchus or lung,18,18
condition,C08.0,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of submandibular gland,18,18
procedure,D9910,http://www.ada.org/cdt,application of desensitizing medicament,18,18
procedure,D0277,http://www.ada.org/cdt,vertical bitewings  7 to 8 radiographic images,18,18
condition,M27.61,http://hl7.org/fhir/sid/icd-10,Osseointegration failure of dental implant,17,17
condition,15724005,http://snomed.info/sct,Fracture of vertebral column without spinal cord injury (disorder),17,17
condition,C02.2,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of ventral surface of tongue,17,17
condition,M27.51,http://hl7.org/fhir/sid/icd-10,Perforation of root canal space due to endodontic treatment,17,17
condition,204949001,http://snomed.info/sct,Renal dysplasia (disorder),17,17
condition,S02.609B,http://hl7.org/fhir/sid/icd-10,"Fracture of mandible, unspecified, initial encounter for open fracture",17,17
medication_request,856535,http://www.nlm.nih.gov/research/umls/rxnorm,24 HR propranolol hydrochloride 60 MG Extended Release Oral Capsule,17,17
medication_request,866419,http://www.nlm.nih.gov/research/umls/rxnorm,24 HR metoprolol succinate 200 MG Extended Release Oral Tablet,17,17
medication_request,199663,http://www.nlm.nih.gov/research/umls/rxnorm,zidovudine 300 MG Oral Tablet,69,17
procedure,D6241,http://www.ada.org/cdt,pontic  porcelain fused to predominantly base metal,17,17
procedure,D0474,http://www.ada.org/cdt,accession of tissue gross and microscopic examination including assessment of surgical margins for presence of disease preparation and transmission of written report,17,17
condition,1734006,http://snomed.info/sct,Fracture of vertebral column with spinal cord injury (disorder),16,16
medication_request,1998774,http://www.nlm.nih.gov/research/umls/rxnorm,Breath-Actuated 120 ACTUAT beclomethasone dipropionate 0.04 MG/ACTUAT Metered Dose Inhaler [Qvar],175,16
medication_request,896766,http://www.nlm.nih.gov/research/umls/rxnorm,labetalol hydrochloride 300 MG Oral Tablet,16,16
procedure,D0381,http://www.ada.org/cdt,cone beam CT image capture with field of view of one full dental arch - mandible,16,16
procedure,D6751,http://www.ada.org/cdt,retainer crown  porcelain fused to predominantly base metal,16,16
condition,79619009,http://snomed.info/sct,Mitral valve stenosis (disorder),16,16
medication_request,896762,http://www.nlm.nih.gov/research/umls/rxnorm,labetalol hydrochloride 200 MG Oral Tablet,16,16
procedure,D9940,http://www.ada.org/cdt,D9940,16,16
condition,K08.431,http://hl7.org/fhir/sid/icd-10,"Partial loss of teeth due to caries, class I",16,16
procedure,D2962,http://www.ada.org/cdt,labial veneer (porcelain laminate) - indirect,17,16
medication_request,858817,http://www.nlm.nih.gov/research/umls/rxnorm,enalapril maleate 10 MG Oral Tablet,16,16
medication_request,751616,http://www.nlm.nih.gov/research/umls/rxnorm,nebivolol 10 MG Oral Tablet [Bystolic],16,16
medication_request,979468,http://www.nlm.nih.gov/research/umls/rxnorm,hydrochlorothiazide 12.5 MG / losartan potassium 50 MG Oral Tablet,16,16
condition,S02.5XXD,http://hl7.org/fhir/sid/icd-10,"Fracture of tooth (traumatic), subsequent encounter for fracture with routine healing",16,16
condition,M27.3,http://hl7.org/fhir/sid/icd-10,Alveolitis of jaws,15,15
condition,609496007,http://snomed.info/sct,Complication occurring during pregnancy (disorder),15,15
condition,K08.101,http://hl7.org/fhir/sid/icd-10,"Complete loss of teeth, unspecified cause, class I",15,15
condition,K05.5,http://hl7.org/fhir/sid/icd-10,Other periodontal diseases,15,15
condition,C73,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of thyroid gland,15,15
condition,D48.0,http://hl7.org/fhir/sid/icd-10,Neoplasm of uncertain behavior of bone and articular cartilage,15,15
condition,D46.4,http://hl7.org/fhir/sid/icd-10,"Refractory anemia, unspecified",15,15
condition,K11.5,http://hl7.org/fhir/sid/icd-10,Sialolithiasis,15,15
condition,161622006,http://snomed.info/sct,History of lower limb amputation (situation),15,15
condition,C02.0,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of dorsal surface of tongue,15,15
medication_request,309078,http://www.nlm.nih.gov/research/umls/rxnorm,cefpodoxime 200 MG Oral Tablet,15,15
encounter,76464004,http://snomed.info/sct,"Hospital admission, for observation (procedure)",15,15
procedure,D4270,http://www.ada.org/cdt,pedicle soft tissue graft procedure,15,15
procedure,D3421,http://www.ada.org/cdt,apicoectomy  premolar first root,15,15
procedure,D5751,http://www.ada.org/cdt,reline complete mandibular denture (indirect),15,15
procedure,D6205,http://www.ada.org/cdt,pontic  indirect resin based composite,16,15
procedure,D6068,http://www.ada.org/cdt,abutment supported retainer for porcelain/ceramic FPD,15,15
condition,K05.21,http://hl7.org/fhir/sid/icd-10,"Aggressive periodontitis, localized",15,15
procedure,D5730,http://www.ada.org/cdt,reline complete maxillary denture (direct),15,15
condition,K04.9,http://hl7.org/fhir/sid/icd-10,Other and unspecified diseases of pulp and periapical tissues,15,15
condition,K08.531,http://hl7.org/fhir/sid/icd-10,Fractured dental restorative material with loss of material,15,15
condition,80753001,http://snomed.info/sct,Arrested dental caries,15,15
procedure,D7550,http://www.ada.org/cdt,partial ostectomy/sequestrectomy for removal of non-vital bone,15,15
procedure,D2952,http://www.ada.org/cdt,post and core in addition to crown indirectly fabricated,15,15
condition,C15.9,http://hl7.org/fhir/sid/icd-10,"Malignant neoplasm of esophagus, unspecified",14,14
condition,K08.401,http://hl7.org/fhir/sid/icd-10,"Partial loss of teeth, unspecified cause, class I",14,14
condition,62718007,http://snomed.info/sct,Dribbling from mouth (finding),14,14
condition,K05.329,http://hl7.org/fhir/sid/icd-10,"Chronic periodontitis, generalized, unspecified severity",14,14
condition,C04.1,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of lateral floor of mouth,14,14
condition,66857006,http://snomed.info/sct,Hemoptysis (finding),14,14
procedure,D9944,http://www.ada.org/cdt,"occlusal guard - hard appliance, full arch",15,14
procedure,386510005,http://snomed.info/sct,Amputation care (regime/therapy),15,14
procedure,408919008,http://snomed.info/sct,Psychosocial care (regime/therapy),74,14
condition,C34.90,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of unspecified part of unspecified bronchus or lung,14,14
medication_request,212446,http://www.nlm.nih.gov/research/umls/rxnorm,azithromycin 250 MG Oral Tablet [Zithromax],15,14
procedure,303653007,http://snomed.info/sct,Computed tomography of head (procedure),14,14
condition,K11.6,http://hl7.org/fhir/sid/icd-10,Mucocele of salivary gland,14,14
medication_request,349353,http://www.nlm.nih.gov/research/umls/rxnorm,hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet,14,14
procedure,D7870,http://www.ada.org/cdt,arthrocentesis,14,14
condition,82212003,http://snomed.info/sct,Erosion of teeth,13,13
condition,C44.32,http://hl7.org/fhir/sid/icd-10,Squamous cell carcinoma of skin of other and unspecified parts of face,13,13
condition,160701002,http://snomed.info/sct,Social migrant (finding),13,13
condition,K05.00,http://hl7.org/fhir/sid/icd-10,"Acute gingivitis, plaque induced",13,13
condition,K04.02,http://hl7.org/fhir/sid/icd-10,Irreversible pulpitis,13,13
procedure,709979004,http://snomed.info/sct,Doppler ultrasonography of artery (procedure),13,13
procedure,D6930,http://www.ada.org/cdt,re-cement or re-bond fixed partial denture,13,13
procedure,D6076,http://www.ada.org/cdt,implant supported retainer for FPD - porcelain fused to high noble alloys,13,13
medication_request,349200,http://www.nlm.nih.gov/research/umls/rxnorm,valsartan 320 MG Oral Tablet,13,13
medication_request,1437975,http://www.nlm.nih.gov/research/umls/rxnorm,Glycopyrrolate 1.5 MG Oral Tablet [Glycate],13,13
procedure,D6051,http://www.ada.org/cdt,interim implant abutment placement,13,13
procedure,410299006,http://snomed.info/sct,"Lab findings education, guidance, and counseling (procedure)",13,13
procedure,D5862,http://www.ada.org/cdt,precision attachment by report,14,13
medication_request,261962,http://www.nlm.nih.gov/research/umls/rxnorm,ramipril 10 MG Oral Capsule,13,13
procedure,D8060,http://www.ada.org/cdt,D8060,13,13
procedure,223484005,http://snomed.info/sct,Discussion about treatment (procedure),13,13
procedure,165355002,http://snomed.info/sct,Patient informed - test result (situation),13,13
encounter,185316007,http://snomed.info/sct,Indirect encounter (procedure),13,13
procedure,122460008,http://snomed.info/sct,Reexploration procedure (procedure),13,13
procedure,266753000,http://snomed.info/sct,Referral for laboratory tests (procedure),13,13
condition,K03.3,http://hl7.org/fhir/sid/icd-10,Pathological resorption of teeth,13,13
condition,C11.0,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of superior wall of nasopharynx,12,12
condition,C44.92,http://hl7.org/fhir/sid/icd-10,"Squamous cell carcinoma of skin, unspecified",12,12
condition,C18.9,http://hl7.org/fhir/sid/icd-10,"Malignant neoplasm of colon, unspecified",12,12
condition,K12.30,http://hl7.org/fhir/sid/icd-10,"Oral mucositis (ulcerative), unspecified",12,12
condition,87628006,http://snomed.info/sct,Bacterial infectious disease (disorder),12,12
condition,K06.0,http://hl7.org/fhir/sid/icd-10,Gingival recession,12,12
procedure,D3999,http://www.ada.org/cdt,"unspecified endodontic procedure, by report",14,12
procedure,177765008,http://snomed.info/sct,Opening of chest (procedure),12,12
procedure,D6111,http://www.ada.org/cdt,implant /abutment supported removable denture for edentulous arch  mandibular,12,12
procedure,D0393,http://www.ada.org/cdt,virtual treatment simulation using 3D image volume or surface scan,12,12
condition,288959006,http://snomed.info/sct,Unable to swallow saliva (finding),12,12
procedure,D0380,http://www.ada.org/cdt,cone beam CT image capture with limited field of view - less than one whole jaw,13,12
procedure,D5866,http://www.ada.org/cdt,overdenture  partial mandibular,12,12
procedure,177157003,http://snomed.info/sct,Spontaneous breech delivery (procedure),12,12
medication_request,854916,http://www.nlm.nih.gov/research/umls/rxnorm,bisoprolol fumarate 2.5 MG / hydrochlorothiazide 6.25 MG Oral Tablet,12,12
condition,S02.401A,http://hl7.org/fhir/sid/icd-10,"Maxillary fracture, unspecified side, initial encounter for closed fracture",12,12
procedure,61594008,http://snomed.info/sct,Microbial culture (procedure),12,12
procedure,1287742003,http://snomed.info/sct,Radiotherapy (procedure),408,12
condition,K06.8,http://hl7.org/fhir/sid/icd-10,Other specified disorders of gingiva and edentulous alveolar ridge,12,12
condition,K12.1,http://hl7.org/fhir/sid/icd-10,Other forms of stomatitis,11,11
condition,1086881000119107,http://snomed.info/sct,Fractured dental restorative material,11,11
condition,428915008,http://snomed.info/sct,Toxoplasma gondii antibody detected (finding),11,11
condition,127295002,http://snomed.info/sct,Traumatic brain injury (disorder),11,11
condition,60951000119105,http://snomed.info/sct,Blindness due to type 2 diabetes mellitus (disorder),11,11
condition,Z01.30,http://hl7.org/fhir/sid/icd-10,Encounter for examination of blood pressure without abnormal findings,11,11
condition,M26.621,http://hl7.org/fhir/sid/icd-10,Arthralgia of right temporomandibular joint,11,11
medication_request,1999667,http://www.nlm.nih.gov/research/umls/rxnorm,bictegravir 50 MG / emtricitabine 200 MG / tenofovir alafenamide 25 MG Oral Tablet,67,11
procedure,D8210,http://www.ada.org/cdt,removable appliance therapy,13,11
procedure,D0391,http://www.ada.org/cdt,"interpretation of diagnostic image by a practitioner not associated with capture of the image, including report",11,11
procedure,D7472,http://www.ada.org/cdt,removal of torus palatinus,11,11
procedure,D5810,http://www.ada.org/cdt,interim complete denture (maxillary),11,11
medication_request,898719,http://www.nlm.nih.gov/research/umls/rxnorm,benazepril hydrochloride 40 MG Oral Tablet,11,11
condition,C09.1,http://hl7.org/fhir/sid/icd-10,Malignant neoplasm of tonsillar pillar (anterior) (posterior),11,11
medication_request,854905,http://www.nlm.nih.gov/research/umls/rxnorm,bisoprolol fumarate 5 MG Oral Tablet,11,11
medication_request,198188,http://www.nlm.nih.gov/research/umls/rxnorm,ramipril 2.5 MG Oral Capsule,11,11
procedure,D6115,http://www.ada.org/cdt,implant /abutment supported fixed denture for edentulous arch  mandibular,11,11
procedure,D0473,http://www.ada.org/cdt,"accession of tissue, gross and microscopic examination, preparation and transmission of written report",11,11
procedure,770695002,http://snomed.info/sct,Referral to spinal surgery service (procedure),11,11
condition,C08.9,http://hl7.org/fhir/sid/icd-10,"Malignant neoplasm of major salivary gland, unspecified",11,11
condition,91434003,http://snomed.info/sct,Pulmonic valve regurgitation (disorder),10,10
condition,M27.63,http://hl7.org/fhir/sid/icd-10,Post-osseointegration mechanical failure of dental implant,10,10
condition,429280009,http://snomed.info/sct,History of amputation of foot (situation),10,10
condition,K08.404,http://hl7.org/fhir/sid/icd-10,"Partial loss of teeth, unspecified cause, class IV",10,10
condition,D48.5,http://hl7.org/fhir/sid/icd-10,Neoplasm of uncertain behavior of skin,10,10
condition,C00.2,http://hl7.org/fhir/sid/icd-10,"Malignant neoplasm of external lip, unspecified",10,10
condition,K08.51,http://hl7.org/fhir/sid/icd-10,Open restoration margins of tooth,10,10
condition,M26.622,http://hl7.org/fhir/sid/icd-10,Arthralgia of left temporomandibular joint,10,10
condition,Z51.11,http://hl7.org/fhir/sid/icd-10,Encounter for antineoplastic chemotherapy,10,10
procedure,D7997,http://www.ada.org/cdt,"appliance removal (not by dentist who placed appliance), includes removal of archbar",10,10
procedure,79733001,http://snomed.info/sct,Amputation above-knee (procedure),11,10
procedure,306237005,http://snomed.info/sct,Referral to palliative care service (procedure),10,10
procedure,D3425,http://www.ada.org/cdt,apicoectomy  molar first root,10,10
